DATE,YEAR,MONTH,MUNICIPALITY,BARANGAY,POPULATION_EST,TEMPERATURE_C_EST,HUMIDITY_PCT_EST,RAINFALL_MM_EST,TERRAIN_SLOPE_DEG,ELEVATION_M,WIND_SPEED_MS_EST,DENGUE_CASES_BARANGAY_EST,DENGUE_CASES_MUNICIPAL_EST,BARANGAY_POPULATION_SHARE,DATA_STATUS,METHOD_NOTE
2015-09-01,2015,9,BANGA,BENITEZ,8553.333333333334,26.433333333333334,80.33333333333333,159.68796751442616,10.8,384.2,3.2333333333333334,1.0378389946913311,21.880492091388398,0.047432159677057634,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2015-10-01,2015,10,BANGA,BENITEZ,8565.0,26.525,80.25,160.5631545201966,10.8,384.2,3.25,1.0972333949899316,23.13268892794376,0.047432159677057634,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2015-11-01,2015,11,BANGA,BENITEZ,8576.666666666666,26.616666666666667,80.16666666666667,161.43834152596708,10.8,384.2,3.2666666666666666,1.156627795288532,24.384885764499124,0.047432159677057634,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2015-12-01,2015,12,BANGA,BENITEZ,8588.333333333334,26.708333333333336,80.08333333333333,162.31352853173755,10.8,384.2,3.283333333333333,1.216022195587132,25.637082601054477,0.047432159677057634,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-01-01,2016,1,BANGA,BENITEZ,8600.0,26.8,80.0,166.07244607244607,10.8,384.2,3.3,2.7223966028205844,57.34126984126984,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-02-01,2016,2,BANGA,BENITEZ,8612.5,26.775000000000002,79.91666666666667,166.48351648351647,10.8,384.2,3.2916666666666665,2.5942838215113806,54.642857142857146,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-03-01,2016,3,BANGA,BENITEZ,8625.0,26.75,79.83333333333333,166.8945868945869,10.8,384.2,3.283333333333333,2.466171040202177,51.94444444444445,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-04-01,2016,4,BANGA,BENITEZ,8637.5,26.725,79.75,167.3056573056573,10.8,384.2,3.275,2.3380582588929726,49.24603174603175,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-05-01,2016,5,BANGA,BENITEZ,8650.0,26.7,79.66666666666667,167.71672771672772,10.8,384.2,3.2666666666666666,2.2099454775837684,46.54761904761905,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-06-01,2016,6,BANGA,BENITEZ,8662.5,26.675,79.58333333333333,168.12779812779814,10.8,384.2,3.2583333333333333,2.0818326962745646,43.849206349206355,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-07-01,2016,7,BANGA,BENITEZ,8675.0,26.65,79.5,168.53886853886854,10.8,384.2,3.25,1.9537199149653606,41.15079365079365,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-08-01,2016,8,BANGA,BENITEZ,8687.5,26.625,79.41666666666667,168.94993894993894,10.8,384.2,3.2416666666666667,1.8256071336561568,38.452380952380956,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-09-01,2016,9,BANGA,BENITEZ,8700.0,26.6,79.33333333333333,169.36100936100937,10.8,384.2,3.2333333333333334,1.6974943523469526,35.75396825396825,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-10-01,2016,10,BANGA,BENITEZ,8712.5,26.575,79.25,169.77207977207976,10.8,384.2,3.225,1.5693815710377486,33.05555555555556,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-11-01,2016,11,BANGA,BENITEZ,8725.0,26.55,79.16666666666667,170.18315018315016,10.8,384.2,3.216666666666667,1.4412687897285446,30.357142857142858,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2016-12-01,2016,12,BANGA,BENITEZ,8737.5,26.525,79.08333333333333,170.59422059422062,10.8,384.2,3.2083333333333335,1.3131560084193408,27.65873015873016,0.04747708954399912,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-01-01,2017,1,BANGA,BENITEZ,8750.0,26.5,79.0,170.70033537186825,10.8,384.2,3.2,0.7835094010449314,16.49121632926217,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-02-01,2017,2,BANGA,BENITEZ,8764.166666666666,26.40833333333333,78.91666666666667,171.1790622739528,10.8,384.2,3.1833333333333336,0.8008618990410467,16.856449723941775,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-03-01,2017,3,BANGA,BENITEZ,8778.333333333334,26.316666666666666,78.83333333333333,171.6577891760374,10.8,384.2,3.166666666666667,0.8182143970371618,17.221683118621378,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-04-01,2017,4,BANGA,BENITEZ,8792.5,26.225,78.75,172.13651607812196,10.8,384.2,3.1500000000000004,0.8355668950332771,17.586916513300984,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-05-01,2017,5,BANGA,BENITEZ,8806.666666666666,26.133333333333333,78.66666666666667,172.6152429802065,10.8,384.2,3.1333333333333333,0.8529193930293923,17.95214990798059,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-06-01,2017,6,BANGA,BENITEZ,8820.833333333334,26.041666666666664,78.58333333333333,173.09396988229108,10.8,384.2,3.1166666666666667,0.8702718910255075,18.317383302660193,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-07-01,2017,7,BANGA,BENITEZ,8835.0,25.95,78.5,173.57269678437564,10.8,384.2,3.1,0.8876243890216229,18.682616697339803,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-08-01,2017,8,BANGA,BENITEZ,8849.166666666666,25.858333333333334,78.41666666666667,174.0514236864602,10.8,384.2,3.0833333333333335,0.904976887017738,19.047850092019406,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-09-01,2017,9,BANGA,BENITEZ,8863.333333333334,25.766666666666666,78.33333333333333,174.53015058854479,10.8,384.2,3.066666666666667,0.9223293850138533,19.413083486699012,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-10-01,2017,10,BANGA,BENITEZ,8877.5,25.674999999999997,78.25,175.00887749062932,10.8,384.2,3.05,0.9396818830099685,19.778316881378615,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-11-01,2017,11,BANGA,BENITEZ,8891.666666666666,25.583333333333332,78.16666666666667,175.48760439271388,10.8,384.2,3.033333333333333,0.9570343810060837,20.14355027605822,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2017-12-01,2017,12,BANGA,BENITEZ,8905.833333333334,25.491666666666667,78.08333333333333,175.96633129479847,10.8,384.2,3.0166666666666666,0.974386879002199,20.508783670737827,0.04751071027154407,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-01-01,2018,1,BANGA,BENITEZ,8920.0,25.4,78.0,182.27523659305996,10.8,384.2,3.0,0.6842476628151097,14.384005829310501,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-02-01,2018,2,BANGA,BENITEZ,8935.0,25.424999999999997,78.16666666666667,181.71004206098846,10.8,384.2,3.025,0.7623720252658266,16.026307799738895,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-03-01,2018,3,BANGA,BENITEZ,8950.0,25.45,78.33333333333333,181.14484752891693,10.8,384.2,3.05,0.8404963877165433,17.668609770167286,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-04-01,2018,4,BANGA,BENITEZ,8965.0,25.474999999999998,78.5,180.57965299684545,10.8,384.2,3.075,0.9186207501672603,19.31091174059568,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-05-01,2018,5,BANGA,BENITEZ,8980.0,25.5,78.66666666666667,180.01445846477392,10.8,384.2,3.1,0.9967451126179773,20.953213711024077,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-06-01,2018,6,BANGA,BENITEZ,8995.0,25.525,78.83333333333333,179.44926393270242,10.8,384.2,3.125,1.074869475068694,22.59551568145247,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-07-01,2018,7,BANGA,BENITEZ,9010.0,25.549999999999997,79.0,178.88406940063092,10.8,384.2,3.15,1.1529938375194106,24.237817651880857,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-08-01,2018,8,BANGA,BENITEZ,9025.0,25.575,79.16666666666667,178.31887486855942,10.8,384.2,3.175,1.2311181999701275,25.880119622309252,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-09-01,2018,9,BANGA,BENITEZ,9040.0,25.599999999999998,79.33333333333333,177.75368033648795,10.8,384.2,3.1999999999999997,1.3092425624208444,27.522421592737647,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-10-01,2018,10,BANGA,BENITEZ,9055.0,25.625,79.5,177.18848580441642,10.8,384.2,3.2249999999999996,1.3873669248715612,29.16472356316604,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-11-01,2018,11,BANGA,BENITEZ,9070.0,25.65,79.66666666666667,176.62329127234491,10.8,384.2,3.25,1.465491287322278,30.80702553359443,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2018-12-01,2018,12,BANGA,BENITEZ,9085.0,25.675,79.83333333333333,176.0580967402734,10.8,384.2,3.275,1.543615649772995,32.449327504022826,0.04757003514423,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-01-01,2019,1,BANGA,BENITEZ,9100.0,25.7,80.0,170.61118853274937,10.8,384.2,3.3,3.898413392260734,81.86710963455148,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-02-01,2019,2,BANGA,BENITEZ,9115.833333333334,25.691666666666666,80.08333333333333,170.95460879952222,10.8,384.2,3.2916666666666665,3.670127923344565,77.07308970099668,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-03-01,2019,3,BANGA,BENITEZ,9131.666666666666,25.683333333333334,80.16666666666667,171.29802906629507,10.8,384.2,3.283333333333333,3.4418424544283956,72.27906976744185,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-04-01,2019,4,BANGA,BENITEZ,9147.5,25.675,80.25,171.6414493330679,10.8,384.2,3.275,3.2135569855122266,67.48504983388703,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-05-01,2019,5,BANGA,BENITEZ,9163.333333333334,25.666666666666668,80.33333333333333,171.98486959984075,10.8,384.2,3.2666666666666666,2.9852715165960575,62.69102990033222,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-06-01,2019,6,BANGA,BENITEZ,9179.166666666666,25.658333333333335,80.41666666666667,172.3282898666136,10.8,384.2,3.2583333333333333,2.7569860476798884,57.897009966777404,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-07-01,2019,7,BANGA,BENITEZ,9195.0,25.65,80.5,172.67171013338643,10.8,384.2,3.25,2.5287005787637193,53.10299003322259,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-08-01,2019,8,BANGA,BENITEZ,9210.833333333334,25.641666666666666,80.58333333333333,173.01513040015925,10.8,384.2,3.2416666666666667,2.3004151098475503,48.30897009966777,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-09-01,2019,9,BANGA,BENITEZ,9226.666666666666,25.633333333333333,80.66666666666667,173.3585506669321,10.8,384.2,3.2333333333333334,2.072129640931381,43.51495016611295,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-10-01,2019,10,BANGA,BENITEZ,9242.5,25.625,80.75,173.70197093370496,10.8,384.2,3.225,1.8438441720152121,38.72093023255814,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-11-01,2019,11,BANGA,BENITEZ,9258.333333333334,25.616666666666667,80.83333333333333,174.0453912004778,10.8,384.2,3.216666666666667,1.6155587030990428,33.92691029900332,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2019-12-01,2019,12,BANGA,BENITEZ,9274.166666666666,25.608333333333334,80.91666666666667,174.38881146725063,10.8,384.2,3.2083333333333335,1.387273234182874,29.132890365448503,0.047618798436428904,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-01-01,2020,1,BANGA,BENITEZ,9290.0,25.6,81.0,174.0329138431752,10.8,384.2,3.2,0.9082520472152501,19.058823529411764,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-02-01,2020,2,BANGA,BENITEZ,9306.666666666666,25.508333333333333,80.91666666666667,174.51177799290093,10.8,384.2,3.2083333333333335,0.8860809113825545,18.59358288770053,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-03-01,2020,3,BANGA,BENITEZ,9323.333333333334,25.416666666666668,80.83333333333333,174.99064214262665,10.8,384.2,3.216666666666667,0.8639097755498591,18.128342245989305,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-04-01,2020,4,BANGA,BENITEZ,9340.0,25.325000000000003,80.75,175.46950629235238,10.8,384.2,3.225,0.8417386397171635,17.663101604278072,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-05-01,2020,5,BANGA,BENITEZ,9356.666666666666,25.233333333333334,80.66666666666667,175.9483704420781,10.8,384.2,3.2333333333333334,0.8195675038844682,17.197860962566846,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-06-01,2020,6,BANGA,BENITEZ,9373.333333333334,25.141666666666666,80.58333333333333,176.4272345918038,10.8,384.2,3.2416666666666667,0.7973963680517725,16.732620320855613,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-07-01,2020,7,BANGA,BENITEZ,9390.0,25.05,80.5,176.9060987415295,10.8,384.2,3.25,0.775225232219077,16.267379679144383,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-08-01,2020,8,BANGA,BENITEZ,9406.666666666666,24.958333333333336,80.41666666666667,177.3849628912552,10.8,384.2,3.2583333333333333,0.7530540963863815,15.802139037433154,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-09-01,2020,9,BANGA,BENITEZ,9423.333333333334,24.866666666666667,80.33333333333333,177.86382704098094,10.8,384.2,3.2666666666666666,0.7308829605536862,15.336898395721926,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-10-01,2020,10,BANGA,BENITEZ,9440.0,24.775,80.25,178.34269119070666,10.8,384.2,3.275,0.7087118247209906,14.871657754010695,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-11-01,2020,11,BANGA,BENITEZ,9456.666666666666,24.683333333333334,80.16666666666667,178.82155534043238,10.8,384.2,3.283333333333333,0.686540688888295,14.406417112299463,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2020-12-01,2020,12,BANGA,BENITEZ,9473.333333333334,24.59166666666667,80.08333333333333,179.3004194901581,10.8,384.2,3.2916666666666665,0.6643695530555995,13.941176470588234,0.04765520000820757,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-01-01,2021,1,BANGA,BENITEZ,9490.0,24.5,80.0,185.60758513931887,10.8,384.2,3.3,0.4715052858978629,9.886506935687265,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-02-01,2021,2,BANGA,BENITEZ,9507.5,24.516666666666666,79.91666666666667,185.04256965944273,10.8,384.2,3.308333333333333,0.4869414708528525,10.210172341319884,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-03-01,2021,3,BANGA,BENITEZ,9525.0,24.53333333333333,79.83333333333333,184.47755417956657,10.8,384.2,3.3166666666666664,0.502377655807842,10.533837746952502,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-04-01,2021,4,BANGA,BENITEZ,9542.5,24.55,79.75,183.9125386996904,10.8,384.2,3.3249999999999997,0.5178138407628315,10.85750315258512,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-05-01,2021,5,BANGA,BENITEZ,9560.0,24.566666666666666,79.66666666666667,183.34752321981424,10.8,384.2,3.333333333333333,0.5332500257178211,11.18116855821774,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-06-01,2021,6,BANGA,BENITEZ,9577.5,24.583333333333332,79.58333333333333,182.78250773993807,10.8,384.2,3.3416666666666663,0.5486862106728106,11.50483396385036,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-07-01,2021,7,BANGA,BENITEZ,9595.0,24.6,79.5,182.21749226006193,10.8,384.2,3.3499999999999996,0.5641223956278002,11.828499369482977,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-08-01,2021,8,BANGA,BENITEZ,9612.5,24.616666666666667,79.41666666666667,181.65247678018576,10.8,384.2,3.3583333333333334,0.5795585805827899,12.152164775115597,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-09-01,2021,9,BANGA,BENITEZ,9630.0,24.633333333333333,79.33333333333333,181.0874613003096,10.8,384.2,3.3666666666666667,0.5949947655377793,12.475830180748215,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-10-01,2021,10,BANGA,BENITEZ,9647.5,24.65,79.25,180.52244582043343,10.8,384.2,3.375,0.610430950492769,12.799495586380834,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-11-01,2021,11,BANGA,BENITEZ,9665.0,24.666666666666664,79.16666666666667,179.9574303405573,10.8,384.2,3.3833333333333333,0.6258671354477585,13.123160992013453,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2021-12-01,2021,12,BANGA,BENITEZ,9682.5,24.683333333333334,79.08333333333333,179.3924148606811,10.8,384.2,3.3916666666666666,0.6413033204027481,13.446826397646072,0.04769179741288332,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
2022-01-01,2022,1,BANGA,BENITEZ,9700.0,24.7,79.0,178.15526210484197,10.8,384.2,3.4,0.6277466068061474,13.157439446366785,0.04771039299591756,SYNTHETIC_INTERPOLATED,Annual municipality dengue smoothed monthly; barangay value allocated by annual population share
